Year,ID,MapID,Input,Original_revised_to_uniform_VVL,MapID_Source.Local_Alias,Units,TrimRevisedOriginal,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,TOTAL,QC_accrued,QC1,QCplus_minus,QC2,QC_tally,QC3
1996,199609,1040,-,-Calloway Canal at Head,Calloway Diversion,AF,Calloway Canal at Head,1501,2049,2172,2610,17220,16463,17486,12934,5282,5455,2126,1807,87105,87105,TRUE,-87105,,209063,
1996,199610,2002,-,-River Loss: Rocky Point to Calloway Weir,River Loss: Rocky Point to Calloway Weir,AF,River Loss: Rocky Point to Calloway Weir,585,609,817,906,978,957,1027,914,841,841,869,926,10270,10270,TRUE,-10270,,198793,TRUE
1996,199611,1050,=,=Calloway River Weir,Flow at Riverview Park,AF,Calloway River Weir,0,575,8,494,34369,42069,32056,20031,12883,10848,12051,33409,198793,198793,TRUE,=198793,TRUE,198793,
1996,199612,1051,+,+CVC T.O. #4 to River,CVC T.O. #4 to River,AF,CVC T.O. #4 to River,379,540,605,1809,0,0,0,0,0,0,1974,1146,6453,6453,TRUE,+6453,,205246,
1996,199613,1052,+,+CVC T.O. #3 to River,CVC T.O. #3 to River,AF,CVC T.O. #3 to River,1615,1046,1142,1069,268,0,0,0,0,143,912,0,6195,6195,TRUE,+6195,,211441,
1996,199614,1054,+,+Friant-Kern Inflow,Friant-Kern Inflow,AF,Friant-Kern Inflow,603,10128,21506,44794,18314,4016,0,0,0,3633,2949,0,105943,105943,TRUE,+105943,,317384,
1996,199615,1060,-,-River Canal from River,River Canal Diversion,AF,River Canal from River,575,3544,11999,28764,11469,12469,14281,11131,5002,5495,3747,10052,118528,118528,TRUE,-118528,,198856,
1996,199616,2003,-,-River Loss: Cally. Weir to River Canal Weir,River Loss: Cally. Weir to River Canal Weir,AF,River Loss: Cally. Weir to River Canal Weir,1183,1834,1898,3456,5277,3868,4548,4177,4034,3654,4165,4508,42602,42602,TRUE,-42602,,156254,TRUE
1996,199617,1070,=,=River Canal Weir,Flow at Coffee Rd,AF,River Canal Weir,839,6911,9364,15946,36205,29748,13227,4723,3847,5475,9974,19995,156254,156254,TRUE,=156254,TRUE,156254,
1996,199618,,+,+Pioneer Turnout,Pioneer Turnout,AF,Pioneer Turnout,5667,6740,11292,16064,10861,3824,3005,2936,577,746,990,3533,66235,66235,TRUE,+66235,,222489,
1996,199619,1071,+,+CVC T.O. #2 to River,CVC T.O. #2 to River,AF,CVC T.O. #2 to River,401,2778,4903,9707,125,22,0,0,0,0,0,895,18831,18831,TRUE,+18831,,241320,
1996,199620,1073,-,-Rosedale Channel at Head,Rosedale Channel Diversion,AF,Rosedale Channel at Head,5268,9604,13178,9459,12046,11782,6270,5094,1142,0,2249,8263,84355,84355,TRUE,-84355,,156965,
1996,199621,1072,-,-Pioneer Canal at Head,Pioneer Canal at Head,AF,Pioneer Canal at Head,0,0,0,3780,7418,3088,0,0,0,0,534,540,15360,15360,TRUE,-15360,,141605,
1996,199622,,-,-Berrenda Mesa Turnout from River,Berrenda Mesa Turnout from River,AF,Berrenda Mesa Turnout from River,420,656,868,4428,3034,440,0,0,0,1504,353,2201,13904,13904,TRUE,-13904,,127701,
1996,199623,2004,-,-River Loss: River Canal to Bellevue Weir,River Loss: River Canal to Bellevue Weir,AF,River Loss: River Canal to Bellevue Weir,1138,1464,1855,1657,1690,1470,1568,2154,2237,2013,1858,2041,21145,21145,TRUE,-21145,,106556,TRUE
1996,199624,1080,=,=Flow at Bellevue Weir Stockdale,Flow at Riverwalk Park Bridge,AF,Flow at Bellevue Weir Stockdale,81,4705,9658,22393,23003,16814,8394,411,1045,2704,5970,11378,106556,106556,TRUE,=106556,TRUE,106556,
1996,199625,2005,-,-River Loss: Bellevue Weir to ID#4 Boundary,River Loss: Bellevue Weir to ID#4 Boundary,AF,River Loss: Bellevue Weir to ID#4 Boundary,81,415,317,446,462,446,460,232,1045,1159,698,754,6515,6515,TRUE,-6515,,100041,
1996,199626,2006,-,-River Loss: ID#4 Boundary to 2800 Acres,River Loss: ID#4 Boundary to 2800 Acres,AF,River Loss: ID#4 Boundary to 2800 Acres,0,434,280,446,462,446,460,14,0,942,510,722,4716,4716,TRUE,-4716,,95325,
1996,199627,,+,+Outflow from Berrenda Mesa Spreading Grounds,Outflow from Berrenda Mesa Spreading Grounds,AF,Outflow from Berrenda Mesa Spreading Grounds,0,0,0,208,0,0,0,0,0,0,0,0,208,208,TRUE,+208,,95533,
1996,199628,,+,+CVC T.O. #1 to River,CVC T.O. #1 to River,AF,CVC T.O. #1 to River,3242,7416,2726,803,0,0,0,0,0,0,0,5020,19207,19207,TRUE,+19207,,114740,
1996,199629,,+,+River Canal Turnout to 2800 Acres,River Canal Turnout to 2800 Acres,AF,River Canal Turnout to 2800 Acres,0,0,0,442,0,0,0,0,0,0,74,38,554,554,TRUE,+554,,115294,
1996,199630,,-,-Pioneer Central from 2800 Acres,Pioneer Central from 2800 Acres,AF,Pioneer Central from 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,115294,
1996,199631,,-,-Pioneer North from 2800 Acres,Pioneer North from 2800 Acres,AF,Pioneer North from 2800 Acres,1935,5637,3210,8471,6807,6643,3239,60,0,0,1416,6998,44416,44416,TRUE,-44416,,70878,
1996,199632,,-,-2800 Acre Recharge Facility,2800 Acre Recharge Facility,AF,2800 Acre Recharge Facility,1307,5171,8359,12593,11714,6008,4235,105,0,603,3420,7962,61477,61477,TRUE,-61477,,9401,TRUE
1996,199633,1091,=,=Second Point via Kern River Channel,Second Point via Kern River Channel,AF,Second Point via Kern River Channel,0,464,218,1890,3558,3271,0,0,0,0,0,0,9401,9401,TRUE,=9401,TRUE,9401,
1997,199701,1001,+,+Kern River at First Point of Measurement,Flow at Hart Park First Point,AF,Kern River at First Point of Measurement,63352,142831,158678,95933,120789,133315,133724,108452,55240,42278,46977,31894,1133463,1133463,TRUE,+1133463,,+1133463,
1997,199702,2001,-,-Computed Loss,Computed Loss,AF,Computed Loss,676,611,676,655,676,655,676,676,655,676,655,676,7963,7963,TRUE,-7963,,1125500,
1997,199703,1010,-,-Beardsley Canal at Head,Beardsley Diversion,AF,Beardsley Canal at Head,5937,12109,27630,25847,33876,34556,35679,30704,22100,16528,29217,17196,291379,291379,TRUE,-291379,,834121,
1997,199704,1020,-,-Carrier Canal at Head,Carrier Diversion,AF,Carrier Canal at Head,24589,22125,29720,24887,31730,34326,36839,30244,21160,18823,1745,2766,278954,278954,TRUE,-278954,,555167,TRUE
1997,199705,1030,=,=Rocky Point Weir,Flow at PVP,AF,Rocky Point Weir,32150,107986,100652,44544,54507,63778,60530,46828,11325,6251,15360,11256,555167,555167,TRUE,=555167,TRUE,555167,
1997,199706,1031,+,+Carrier Waste Gate,Carrier Waste Gate,AF,Carrier Waste Gate,0,0,0,0,0,0,0,0,0,10,123,52,185,185,TRUE,+185,,555352,
1997,199707,1032,+,+Farmers-Stine-Anderson: to River,Farmers-Stine-Anderson: to River,AF,Farmers-Stine-Anderson: to River,0,0,0,0,542,0,0,0,1186,0,0,0,1728,1728,TRUE,+1728,,557080,
1997,199708,1033,-,-Farmers-Stine-Anderson: from River,Farmers-Stine-Anderson: from River,AF,Farmers-Stine-Anderson: from River,865,10806,12932,7793,11923,19561,20297,18169,4353,728,1641,5984,115052,115052,TRUE,-115052,,442028,
1997,199709,1040,-,-Calloway Canal at Head,Calloway Diversion,AF,Calloway Canal at Head,10641,12642,17361,10459,15479,18369,18095,13065,4837,0,0,0,120948,120948,TRUE,-120948,,321080,
1997,199710,2002,-,-River Loss: Rocky Point to Calloway Weir,River Loss: Rocky Point to Calloway Weir,AF,River Loss: Rocky Point to Calloway Weir,764,734,752,696,805,823,881,720,363,563,690,526,8317,8317,TRUE,-8317,,312763,TRUE
1997,199711,1050,=,=Calloway River Weir,Flow at Riverview Park,AF,Calloway River Weir,19880,83804,69607,25596,26842,25025,21257,14874,2958,4970,13152,4798,312763,312763,TRUE,=312763,TRUE,312763,
1997,199712,1051,+,+CVC T.O. #4 to River,CVC T.O. #4 to River,AF,CVC T.O. #4 to River,0,0,0,0,0,0,0,0,674,0,0,0,674,674,TRUE,+674,,313437,
1997,199713,1052,+,+CVC T.O. #3 to River,CVC T.O. #3 to River,AF,CVC T.O. #3 to River,0,0,0,127,500,821,797,847,557,0,0,0,3649,3649,TRUE,+3649,,317086,
1997,199714,1054,+,+Friant-Kern Inflow,Friant-Kern Inflow,AF,Friant-Kern Inflow,90810,33986,0,0,0,0,0,0,0,0,0,0,124796,124796,TRUE,+124796,,441882,
1997,199715,1060,-,-River Canal from River,River Canal Diversion,AF,River Canal from River,14116,14964,8761,7311,16014,18294,14394,10017,168,0,0,0,104039,104039,TRUE,-104039,,337843,
1997,199716,2003,-,-River Loss: Cally. Weir to River Canal Weir,River Loss: Cally. Weir to River Canal Weir,AF,River Loss: Cally. Weir to River Canal Weir,3404,3347,3065,2955,4420,3810,4280,3893,2997,2335,4020,2836,41362,41362,TRUE,-41362,,296481,TRUE
1997,199717,1070,=,=River Canal Weir,Flow at Coffee Rd,AF,River Canal Weir,93170,99479,57781,15457,6908,3742,3380,1811,1024,2635,9132,1962,296481,296481,TRUE,=296481,TRUE,296481,
1997,199718,,+,+Pioneer Turnout,Pioneer Turnout,AF,Pioneer Turnout,2099,1507,1619,2882,1420,1210,1376,143,442,1823,234,389,15144,15144,TRUE,+15144,,311625,
1997,199719,1071,+,+CVC T.O. #2 to River,CVC T.O. #2 to River,AF,CVC T.O. #2 to River,52,0,0,0,0,0,0,0,0,0,0,0,52,52,TRUE,+52,,311677,
1997,199720,1073,-,-Rosedale Channel at Head,Rosedale Channel Diversion,AF,Rosedale Channel at Head,13557,12797,12385,4544,3836,2822,2388,0,0,1646,6682,893,61550,61550,TRUE,-61550,,250127,
1997,199721,1072,-,-Pioneer Canal at Head,Pioneer Canal at Head,AF,Pioneer Canal at Head,10322,8104,2279,1093,399,0,0,0,0,0,0,0,22197,22197,TRUE,-22197,,227930,
1997,199722,,-,-Berrenda Mesa Turnout from River,Berrenda Mesa Turnout from River,AF,Berrenda Mesa Turnout from River,4955,3435,2501,28,0,0,0,0,0,0,0,0,10919,10919,TRUE,-10919,,217011,
1997,199723,2004,-,-River Loss: River Canal to Bellevue Weir,River Loss: River Canal to Bellevue Weir,AF,River Loss: River Canal to Bellevue Weir,1680,1347,1269,1160,1664,1636,1827,1613,1216,2190,2097,1228,18927,18927,TRUE,-18927,,198084,TRUE
1997,199724,1080,=,=Flow at Bellevue Weir Stockdale,Flow at Riverwalk Park Bridge,AF,Flow at Bellevue Weir Stockdale,64807,75303,40966,11514,2429,494,541,341,250,622,587,230,198084,198084,TRUE,=198084,TRUE,198084,
1997,199725,2005,-,-River Loss: Bellevue Weir to ID#4 Boundary,River Loss: Bellevue Weir to ID#4 Boundary,AF,River Loss: Bellevue Weir to ID#4 Boundary,662,556,510,297,488,494,541,341,250,622,587,230,5578,5578,TRUE,-5578,,192506,
1997,199726,2006,-,-River Loss: ID#4 Boundary to 2800 Acres,River Loss: ID#4 Boundary to 2800 Acres,AF,River Loss: ID#4 Boundary to 2800 Acres,662,556,510,297,79,0,0,0,0,0,0,0,2104,2104,TRUE,-2104,,190402,
1997,199727,,+,+Outflow from Berrenda Mesa Spreading Grounds,Outflow from Berrenda Mesa Spreading Grounds,AF,Outflow from Berrenda Mesa Spreading Grounds,0,0,33,0,0,0,0,0,0,0,0,0,33,33,TRUE,+33,,190435,
1997,199728,,+,+CVC T.O. #1 to River,CVC T.O. #1 to River,AF,CVC T.O. #1 to River,93,0,0,0,0,0,0,0,0,0,0,3711,3804,3804,TRUE,+3804,,194239,
1997,199729,,+,+River Canal Turnout to 2800 Acres,River Canal Turnout to 2800 Acres,AF,River Canal Turnout to 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,194239,
1997,199730,,-,-Pioneer Central from 2800 Acres,Pioneer Central from 2800 Acres,AF,Pioneer Central from 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,194239,
1997,199731,,-,-Pioneer North from 2800 Acres,Pioneer North from 2800 Acres,AF,Pioneer North from 2800 Acres,13733,9741,9590,3940,182,0,0,0,0,0,0,1214,38400,38400,TRUE,-38400,,155839,
1997,199732,,-,-Turntable Pump from 2800 Acres,Turntable Pump from 2800 Acres,AF,Turntable Pump from 2800 Acres,462,2114,208,0,0,0,0,0,0,0,0,0,2784,2784,TRUE,-2784,,153055,
1997,199733,,-,-River Loss: 2800 Acres to Second Point,River Loss: 2800 Acres to Second Point,AF,River Loss: 2800 Acres to Second Point,2499,2261,476,0,0,0,0,0,0,0,0,0,5236,5236,TRUE,-5236,,147819,
1997,199734,,-,-2800 Acre Recharge Facility,2800 Acre Recharge Facility,AF,2800 Acre Recharge Facility,10212,7363,6682,3941,1680,0,0,0,0,0,0,2497,32375,32375,TRUE,-32375,,115444,TRUE
1997,199735,1091,=,=Second Point via Kern River Channel,Second Point via Kern River Channel,AF,Second Point via Kern River Channel,36670,52712,23023,3039,0,0,0,0,0,0,0,0,115444,115444,TRUE,=115444,TRUE,115444,
1998,199801,1001,+,+Kern River at First Point of Measurement,Flow at Hart Park First Point,AF,Kern River at First Point of Measurement,45636,93987,97468,132317,239423,284408,239607,200713,114224,89980,93054,31739,1662556,1662556,TRUE,+1662556,,+1662556,
1998,199802,2001,-,-Computed Loss,Computed Loss,AF,Computed Loss,676,611,676,655,676,655,676,676,655,676,655,676,7963,7963,TRUE,-7963,,1654593,
1998,199803,1010,-,-Beardsley Canal at Head,Beardsley Diversion,AF,Beardsley Canal at Head,9049,11990,17946,23195,31127,41254,44231,40048,31076,32743,22276,18339,323274,323274,TRUE,-323274,,1331319,
1998,199804,1020,-,-Carrier Canal at Head,Carrier Diversion,AF,Carrier Canal at Head,11996,13863,20703,18476,22405,35032,38668,36206,23654,16848,8836,5328,252015,252015,TRUE,-252015,,1079304,TRUE
1998,199805,1030,=,=Rocky Point Weir,Flow at PVP,AF,Rocky Point Weir,23915,67523,58143,89991,185215,207467,156032,123783,58839,39713,61287,7396,1079304,1079304,TRUE,=1079304,TRUE,1079304,
1998,199806,1031,+,+Carrier Waste Gate,Carrier Waste Gate,AF,Carrier Waste Gate,14,0,0,0,0,0,0,0,0,0,517,117,648,648,TRUE,+648,,1079952,
1998,199807,1032,+,+Farmers-Stine-Anderson: to River,Farmers-Stine-Anderson: to River,AF,Farmers-Stine-Anderson: to River,0,0,69,0,30,0,0,0,0,0,0,310,409,409,TRUE,+409,,1080361,
1998,199808,1033,-,-Farmers-Stine-Anderson: from River,Farmers-Stine-Anderson: from River,AF,Farmers-Stine-Anderson: from River,3673,5681,6833,11343,21001,19747,25622,27009,14160,11464,12561,1410,160504,160504,TRUE,-160504,,919857,
1998,199809,1040,-,-Calloway Canal at Head,Calloway Diversion,AF,Calloway Canal at Head,7708,5778,8019,8253,10901,23127,28030,24865,14717,5460,2622,1900,141380,141380,TRUE,-141380,,778477,
1998,199810,2002,-,-River Loss: Rocky Point to Calloway Weir,River Loss: Rocky Point to Calloway Weir,AF,River Loss: Rocky Point to Calloway Weir,694,926,734,760,829,803,847,710,669,562,524,248,8306,8306,TRUE,-8306,,770171,TRUE
1998,199811,1050,=,=Calloway River Weir,Flow at Riverview Park,AF,Calloway River Weir,11854,55138,42626,69635,152514,163790,101533,71199,29293,22227,46097,4265,770171,770171,TRUE,=770171,TRUE,770171,
1998,199812,1051,+,+CVC T.O. #4 to River,CVC T.O. #4 to River,AF,CVC T.O. #4 to River,996,0,0,0,0,0,0,0,0,0,6,0,1002,1002,TRUE,+1002,,771173,
1998,199813,1052,+,+CVC T.O. #3 to River,CVC T.O. #3 to River,AF,CVC T.O. #3 to River,0,0,0,0,0,0,0,0,0,0,0,1416,1416,1416,TRUE,+1416,,772589,
1998,199814,1054,+,+Friant-Kern Inflow,Friant-Kern Inflow,AF,Friant-Kern Inflow,0,9608,18967,46408,13838,264,12614,0,0,0,0,15267,116966,116966,TRUE,+116966,,889555,
1998,199815,1060,-,-River Canal from River,River Canal Diversion,AF,River Canal from River,0,0,0,0,0,204,214,15778,7150,6680,11265,6058,47349,47349,TRUE,-47349,,842206,
1998,199816,2003,-,-River Loss: Cally. Weir to River Canal Weir,River Loss: Cally. Weir to River Canal Weir,AF,River Loss: Cally. Weir to River Canal Weir,4177,5034,3693,3977,4114,3967,3511,3233,2830,2660,2543,2347,42086,42086,TRUE,-42086,,800120,TRUE
1998,199817,1070,=,=River Canal Weir,Flow at Coffee Rd,AF,River Canal Weir,8673,59712,57900,112066,162238,159883,110422,52188,19313,12887,32295,12543,800120,800120,TRUE,=800120,TRUE,800120,
1998,199818,,+,+Pioneer Turnout,Pioneer Turnout,AF,Pioneer Turnout,587,724,0,0,0,115,414,2231,2705,2662,3187,936,13561,13561,TRUE,+13561,,813681,
1998,199819,1071,+,+CVC T.O. #2 to River,CVC T.O. #2 to River,AF,CVC T.O. #2 to River,0,0,0,0,0,0,0,0,704,60,0,375,1139,1139,TRUE,+1139,,814820,
1998,199820,1073,-,-Rosedale Channel at Head,Rosedale Channel Diversion,AF,Rosedale Channel at Head,3051,10467,12065,10824,11925,14523,13043,9068,1519,6684,11026,3195,107390,107390,TRUE,-107390,,707430,
1998,199821,1072,-,-Pioneer Canal at Head,Pioneer Canal at Head,AF,Pioneer Canal at Head,0,3665,7722,12619,12260,6587,4917,3439,593,0,698,141,52641,52641,TRUE,-52641,,654789,
1998,199822,,-,-Berrenda Mesa Turnout from River,Berrenda Mesa Turnout from River,AF,Berrenda Mesa Turnout from River,0,2482,2858,1726,2624,2303,2168,2027,2295,2382,2013,1472,24350,24350,TRUE,-24350,,630439,
1998,199823,2004,-,-River Loss: River Canal to Bellevue Weir,River Loss: River Canal to Bellevue Weir,AF,River Loss: River Canal to Bellevue Weir,1946,2190,1482,1551,1640,1537,1466,1359,1047,829,805,1172,17024,17024,TRUE,-17024,,613415,TRUE
1998,199824,1080,=,=Flow at Bellevue Weir Stockdale,Flow at Riverwalk Park Bridge,AF,Flow at Bellevue Weir Stockdale,4263,41632,33773,85346,133789,135048,89242,38526,17268,5714,20940,7874,613415,613415,TRUE,=613415,TRUE,613415,
1998,199825,2005,-,-River Loss: Bellevue Weir to ID#4 Boundary,River Loss: Bellevue Weir to ID#4 Boundary,AF,River Loss: Bellevue Weir to ID#4 Boundary,484,821,486,307,307,298,307,294,298,270,188,119,4179,4179,TRUE,-4179,,609236,
1998,199826,2006,-,-River Loss: ID#4 Boundary to 2800 Acres,River Loss: ID#4 Boundary to 2800 Acres,AF,River Loss: ID#4 Boundary to 2800 Acres,264,803,486,307,307,298,307,294,298,270,188,119,3941,3941,TRUE,-3941,,605295,
1998,199827,,+,+Outflow from Berrenda Mesa Spreading Grounds,Outflow from Berrenda Mesa Spreading Grounds,AF,Outflow from Berrenda Mesa Spreading Grounds,0,0,0,0,30,0,0,0,0,0,0,0,30,30,TRUE,+30,,605325,
1998,199828,,+,+CVC T.O. #1 to River,CVC T.O. #1 to River,AF,CVC T.O. #1 to River,2329,0,0,0,95,0,0,0,328,2017,0,141,4910,4910,TRUE,+4910,,610235,
1998,199829,,+,+River Canal Turnout to 2800 Acres,River Canal Turnout to 2800 Acres,AF,River Canal Turnout to 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,+0,,610235,
1998,199830,,-,-Pioneer Central from 2800 Acres,Pioneer Central from 2800 Acres,AF,Pioneer Central from 2800 Acres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,610235,
1998,199831,,-,-Pioneer North from 2800 Acres,Pioneer North from 2800 Acres,AF,Pioneer North from 2800 Acres,698,8872,5895,3128,5718,11126,12246,13639,7101,1734,8686,1549,80392,80392,TRUE,-80392,,529843,
1998,199832,,-,-River Loss: 2800 Acres to Second Point,River Loss: 2800 Acres to Second Point,AF,River Loss: 2800 Acres to Second Point,0,446,0,1745,1845,1785,1359,0,0,0,0,0,7180,7180,TRUE,-7180,,522663,
1998,199833,,-,-2800 Acre Recharge Facility,2800 Acre Recharge Facility,AF,2800 Acre Recharge Facility,4259,14309,10965,9045,10345,9530,9225,8112,7674,5457,3137,3618,95676,95676,TRUE,-95676,,426987,TRUE
1998,199834,1091,=,=Second Point via Kern River Channel,Second Point via Kern River Channel,AF,Second Point via Kern River Channel,887,16381,15941,70814,115392,112011,65798,16187,2225,0,8741,2610,426987,426987,TRUE,=426987,TRUE,426987,
1999,199901,1001,+,+Kern River at First Point of Measurement,Flow at Hart Park First Point,AF,Kern River at First Point of Measurement,32523,40907,29209,29480,38071,64411,78924,64167,36405,20473,10848,16203,461621,461621,TRUE,+461621,,+461621,
1999,199902,2001,-,-Computed Loss,Computed Loss,AF,Computed Loss,676,611,676,655,676,655,676,676,655,676,655,676,7963,7963,TRUE,-7963,,453658,
1999,199903,1010,-,-Beardsley Canal at Head,Beardsley Diversion,AF,Beardsley Canal at Head,6738,12121,11512,11998,15860,21965,29466,20624,11205,5730,1719,5631,154569,154569,TRUE,-154569,,299089,
1999,199904,1020,-,-Carrier Canal at Head,Carrier Diversion,AF,Carrier Canal at Head,5006,6766,13125,13363,15661,25611,30117,25805,14390,9193,5181,5871,170089,170089,TRUE,-170089,,129000,TRUE
1999,199905,1030,=,=Rocky Point Weir,Flow at PVP,AF,Rocky Point Weir,20103,21409,3896,3464,5874,16180,18665,17062,10155,4874,3293,4025,129000,129000,TRUE,=129000,TRUE,129000,
1999,199906,1031,+,+Carrier Waste Gate,Carrier Waste Gate,AF,Carrier Waste Gate,14,0,0,0,0,0,0,0,0,0,0,0,14,14,TRUE,+14,,129014,
1999,199907,1032,+,+Farmers-Stine-Anderson: to River,Farmers-Stine-Anderson: to River,AF,Farmers-Stine-Anderson: to River,0,0,212,83,73,69,58,0,61,315,175,24,1070,1070,TRUE,+1070,,130084,
1999,199908,1033,-,-Farmers-Stine-Anderson: from River,Farmers-Stine-Anderson: from River,AF,Farmers-Stine-Anderson: from River,5124,4209,1830,1038,2064,8588,9053,8439,6194,1696,885,1424,50544,50544,TRUE,-50544,,79540,
1999,199909,1040,-,-Calloway Canal at Head,Calloway Diversion,AF,Calloway Canal at Head,8928,6494,1895,2081,3035,3206,4042,3582,3029,2872,2047,1897,43108,43108,TRUE,-43108,,36432,
1999,199910,2002,-,-River Loss: Rocky Point to Calloway Weir,River Loss: Rocky Point to Calloway Weir,AF,River Loss: Rocky Point to Calloway Weir,506,424,383,428,562,709,784,665,680,557,536,470,6704,6704,TRUE,-6704,,29728,TRUE
1999,199911,1050,=,=Calloway River Weir,Flow at Riverview Park,AF,Calloway River Weir,5559,10282,0,0,286,3746,4844,4376,313,64,0,258,29728,29728,TRUE,=29728,TRUE,29728,
1999,199912,1051,+,+CVC T.O. #4 to River,CVC T.O. #4 to River,AF,CVC T.O. #4 to River,694,369,2424,1188,3449,2043,2676,1814,2854,2253,1246,0,21010,21010,TRUE,+21010,,50738,
1999,199913,1052,+,+CVC T.O. #3 to River,CVC T.O. #3 to River,AF,CVC T.O. #3 to River,565,81,2031,1990,2321,4887,5762,4917,3372,3786,1529,0,31241,31241,TRUE,+31241,,81979,
1999,199914,1054,+,+Friant-Kern Inflow,Friant-Kern Inflow,AF,Friant-Kern Inflow,8636,29785,0,648,1227,0,0,0,0,0,35,1848,42179,42179,TRUE,+42179,,124158,
1999,199915,1060,-,-River Canal from River,River Canal Diversion,AF,River Canal from River,3300,14350,0,0,0,4239,6974,5216,0,0,0,0,34079,34079,TRUE,-34079,,90079,
1999,199916,2003,-,-River Loss: Cally. Weir to River Canal Weir,River Loss: Cally. Weir to River Canal Weir,AF,River Loss: Cally. Weir to River Canal Weir,3078,2535,3911,2670,4848,4883,5889,5167,4871,4619,2205,1412,46088,46088,TRUE,-46088,,43991,TRUE
1999,199917,1070,=,=River Canal Weir,Flow at Coffee Rd,AF,River Canal Weir,9076,23632,544,1156,2435,1554,419,724,1668,1484,605,694,43991,43991,TRUE,=43991,TRUE,43991,
1999,199918,,+,+Pioneer Turnout,Pioneer Turnout,AF,Pioneer Turnout,1323,1370,107,333,75,26,12,0,0,0,0,10,3256,3256,TRUE,+3256,,47247,
1999,199919,1071,+,+CVC T.O. #2 to River,CVC T.O. #2 to River,AF,CVC T.O. #2 to River,119,0,361,0,575,805,301,557,278,393,898,0,4287,4287,TRUE,+4287,,51534,
1999,199920,1073,-,-Rosedale Channel at Head,Rosedale Channel Diversion,AF,Rosedale Channel at Head,3360,9485,0,0,0,0,0,188,0,0,0,0,13033,13033,TRUE,-13033,,38501,
1999,199921,1072,-,-Pioneer Canal at Head,Pioneer Canal at Head,AF,Pioneer Canal at Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,-0,,38501,
